l1,l2,l3,k1,k2,k3,w1,w2,w3
1.2732240437158469,1.2732240437158469,1.0,4200,4200,4200,19.11517553218513,56.1215261901133,80.52088096326779
1.2732240437158469,1.2732240437158469,1.005464480874317,4200,4200,4200,19.110806279530557,56.04938271604938,80.41190367322054
1.2732240437158469,1.2732240437158469,1.010928961748634,4200,4200,4200,19.106335416349136,55.99451303155007,80.30445054107604
1.2732240437158469,1.2732240437158469,1.0163934426229508,4200,4200,4200,19.102169384748255,55.9304983996342,80.19852156683432
1.2732240437158469,1.2732240437158469,1.0218579234972678,4200,4200,4200,19.097901742620532,55.85835492557029,80.09373571101966
1.2732240437158469,1.2732240437158469,1.0273224043715847,4200,4200,4200,19.09343087943911,55.802977188436714,79.99047401310776
1.2732240437158469,1.2732240437158469,1.0327868852459017,4200,4200,4200,19.08906162678453,55.7384545038866,79.88873647309862
1.2732240437158469,1.2732240437158469,1.0382513661202186,4200,4200,4200,19.08489559518366,55.67393181933648,79.78814205151656
1.2732240437158469,1.2732240437158469,1.0437158469945356,4200,4200,4200,19.08052634252908,55.60280445054108,79.68869074836154
1.2732240437158469,1.2732240437158469,1.0491803278688525,4200,4200,4200,19.07615708987451,55.54387034496774,79.5907636031093
1.2732240437158469,1.2732240437158469,1.0546448087431695,4200,4200,4200,19.071889447746788,55.48290402885739,79.4939795762841
1.2732240437158469,1.2732240437158469,1.0601092896174864,4200,4200,4200,19.067621805619066,55.41838134430728,79.39833866788601
1.2732240437158469,1.2732240437158469,1.0655737704918034,4200,4200,4200,19.063252552964485,55.3543667123914,79.30422191739065
1.2732240437158469,1.2732240437158469,1.0710382513661203,4200,4200,4200,19.058781689783064,55.291368185744055,79.21124828532237
1.2732240437158469,1.2732240437158469,1.0765027322404372,4200,4200,4200,19.054514047655335,55.22684550119392,79.11903673220546
1.2732240437158469,1.2732240437158469,1.0819672131147542,4200,4200,4200,19.05034801605446,55.16283086927807,79.028730376467
