l1,l2,l3,k1,k2,k3,w1,w2,w3
1.2732240437158469,1.2185792349726776,1.2732240437158469,4200,4200,4200,19.04110145811106,53.07117817405883,77.43026977594879
1.2732240437158469,1.2240437158469946,1.2732240437158469,4200,4200,4200,19.026571152771428,53.05898491083677,77.334247828075
1.2732240437158469,1.2295081967213115,1.2732240437158469,4200,4200,4200,19.01214245795865,53.04526748971193,77.23975003810394
1.2732240437158469,1.2349726775956285,1.2732240437158469,4200,4200,4200,18.99781537367271,53.027993700147334,77.14677640603566
1.2732240437158469,1.2404371584699454,1.2732240437158469,4200,4200,4200,18.983488289386774,53.02392927907331,77.05456485291876
1.2732240437158469,1.2459016393442623,1.2732240437158469,4200,4200,4200,18.969262815627697,53.012752121119746,76.97492760249963
1.2732240437158469,1.2513661202185793,1.2732240437158469,4200,4200,4200,18.955037341868618,53.00005080526342,76.88385916780979
1.2732240437158469,1.2568306010928962,1.2732240437158469,4200,4200,4200,18.940710257582687,52.987349489407094,76.77488187776254
1.2732240437158469,1.262295081967213,1.2732240437158469,4200,4200,4200,18.926383173296756,52.97617233145354,76.68571864045116
1.2732240437158469,1.2677595628415301,1.2732240437158469,4200,4200,4200,18.912157699537676,52.95534217344916,76.60874866636183
1.2732240437158469,1.2732240437158469,1.2732240437158469,4200,4200,4200,18.898033836305444,52.95076969974088,76.52110958695322
1.2732240437158469,1.278688524590164,1.2732240437158469,4200,4200,4200,18.883909973073212,52.93959254178733,76.43347050754458
1.2732240437158469,1.2841530054644807,1.2732240437158469,4200,4200,4200,18.86978610984098,52.92689122593101,76.32258802011887
1.2732240437158469,1.289617486338798,1.2732240437158469,4200,4200,4200,18.855763857135596,52.91469796270893,76.23685413808872
1.2732240437158469,1.2950819672131146,1.2732240437158469,4200,4200,4200,18.841639993903364,52.90301275212112,76.15188233500992
1.2732240437158469,1.3005464480874318,1.2732240437158469,4200,4200,4200,18.82751613067114,52.882690646751,76.06805365035817
1.2732240437158469,1.3060109289617485,1.2732240437158469,4200,4200,4200,18.813493877965758,52.87913427831123,75.98498704465783
1.2732240437158469,1.3114754098360657,1.2732240437158469,4200,4200,4200,18.799471625260377,52.865924909820656,75.89582380734645
1.2732240437158469,1.3169398907103824,1.2732240437158469,4200,4200,4200,18.785550983081848,52.85017527815882,75.81351928059748
1.2732240437158469,1.3224043715846994,1.2732240437158469,4200,4200,4200,18.771630340903318,52.841538383376516,75.73235787227557
1.2732240437158469,1.3278688524590163,1.2732240437158469,4200,4200,4200,18.757709698724785,52.829853172788695,75.65157750342935
1.2732240437158469,1.3333333333333333,1.2732240437158469,4200,4200,4200,18.743789056546255,52.816643804298124,75.58299039780519
1.2732240437158469,1.3387978142076502,1.2732240437158469,4200,4200,4200,18.72986841436773,52.8039424884418,75.50335314738605
1.2732240437158469,1.3442622950819672,1.2732240437158469,4200,4200,4200,18.71604938271605,52.789717014682715,75.42409693644262
1.2732240437158469,1.349726775956284,1.2732240437158469,4200,4200,4200,18.702230351064372,52.78006401463192,75.32616979119035
1.2732240437158469,1.355191256830601,1.2732240437158469,4200,4200,4200,18.688411319412698,52.76888685667836,75.24881877762537
1.2732240437158469,1.360655737704918,1.2732240437158469,4200,4200,4200,18.674693898287867,52.75567748818777,75.17184880353602
1.2732240437158469,1.366120218579235,1.2732240437158469,4200,4200,4200,18.660976477163036,52.743484224965705,75.10669105319312
1.2732240437158469,1.3715846994535519,1.2732240437158469,4200,4200,4200,18.647259056038205,52.730274856475134,75.00914494741656
1.2732240437158469,1.3770491803278688,1.2732240437158469,4200,4200,4200,18.633440024386523,52.71858964588732,74.9333180917543
1.2732240437158469,1.3825136612021858,1.2732240437158469,4200,4200,4200,18.6197226032617,52.7069044352995,74.85825331504346
1.2732240437158469,1.3879781420765027,1.2732240437158469,4200,4200,4200,18.60610679266372,52.69521922471168,74.78433165675965
1.2732240437158469,1.3934426229508197,1.2732240437158469,4200,4200,4200,18.592592592592595,52.68251790885536,74.71117207742722
1.2732240437158469,1.3989071038251366,1.2732240437158469,4200,4200,4200,18.57897678199462,52.66219580348524,74.63877457704619
1.2732240437158469,1.4043715846994536,1.2732240437158469,4200,4200,4200,18.56546258192349,52.65762332977697,74.57818930041154
1.2732240437158469,1.4098360655737705,1.2732240437158469,4200,4200,4200,18.55184677132551,52.64593811918915,74.50655387898188
1.2732240437158469,1.4153005464480874,1.2732240437158469,4200,4200,4200,18.538230960727528,52.63272875069857,74.4173906416705
1.2732240437158469,1.4207650273224044,1.2732240437158469,4200,4200,4200,18.524716760656407,52.621043540110755,74.3468983386679
1.2732240437158469,1.4262295081967213,1.2732240437158469,4200,4200,4200,18.511202560585275,52.606310013717426,74.27716811461667
1.2732240437158469,1.4316939890710383,1.2732240437158469,4200,4200,4200,18.497891581567853,52.58852817151857,74.21886907483616
1.2732240437158469,1.4371584699453552,1.2732240437158469,4200,4200,4200,18.48447899202358,52.583447645176044,74.15028196921203
1.2732240437158469,1.4426229508196722,1.2732240437158469,4200,4200,4200,18.4710664024793,52.57430269775949,74.06111873190062
1.2732240437158469,1.4480874316939891,1.2732240437158469,4200,4200,4200,18.457653812935025,52.559061118731904,73.99291266575217
1.2732240437158469,1.453551912568306,1.2732240437158469,4200,4200,4200,18.444241223390744,52.53924706599604,73.92584971803078
1.2732240437158469,1.459016393442623,1.2732240437158469,4200,4200,4200,18.430828633846467,52.534674592287764,73.85916780978509
1.2732240437158469,1.4644808743169397,1.2732240437158469,4200,4200,4200,18.417517654829044,52.52248132906569,73.79324798049076
1.2732240437158469,1.469945355191257,1.2732240437158469,4200,4200,4200,18.404308286338466,52.50215922369557,73.72732815119647
1.2732240437158469,1.4754098360655736,1.2732240437158469,4200,4200,4200,18.39109891784789,52.49809480262156,73.67283950617285
1.2732240437158469,1.4808743169398908,1.2732240437158469,4200,4200,4200,18.377889549357317,52.48336127622822,73.59282121627803
1.2732240437158469,1.4863387978142075,1.2732240437158469,4200,4200,4200,18.36468018086674,52.47370827617742,73.5230909922268
1.2732240437158469,1.4918032786885247,1.2732240437158469,4200,4200,4200,18.35136920184932,52.46151501295534,73.45907636031093
1.2732240437158469,1.4972677595628414,1.2732240437158469,4200,4200,4200,18.33815983335874,52.44220901285374,73.39544276787075
1.2732240437158469,1.5027322404371586,1.2732240437158469,4200,4200,4200,18.32505207539501,52.437128486511206,73.33295229385764
1.2732240437158469,1.5081967213114753,1.2732240437158469,4200,4200,4200,18.311944317431287,52.41782248640959,73.27084285932021
1.2732240437158469,1.5136612021857925,1.2732240437158469,4200,4200,4200,18.298938169994408,52.414266117969824,73.20911446425849
1.2732240437158469,1.5191256830601092,1.2732240437158469,4200,4200,4200,18.28593202255754,52.399532591576495,73.15881725346745
1.2732240437158469,1.5245901639344261,1.2732240437158469,4200,4200,4200,18.272824264593808,52.38835543362293,73.0978509373571
1.2732240437158469,1.530054644808743,1.2732240437158469,4200,4200,4200,18.259716506630085,52.37717827566936,73.03688462124677
1.2732240437158469,1.53551912568306,1.2732240437158469,4200,4200,4200,18.246710359193212,52.36092059137328,72.95839048925467
1.2732240437158469,1.540983606557377,1.2732240437158469,4200,4200,4200,18.233704211756336,52.35228369659097,72.89894833104708
1.2732240437158469,1.546448087431694,1.2732240437158469,4200,4200,4200,18.220799674846315,52.34263069654016,72.83988721231519
